Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 22.85 29.15 62.0 29.15 0
#1 service 1 0 77.0 87.0 44.15 0
#1 service 2 0 96.43 106.43 53.59 0
#1 service 9 5.49 144.51 160.0 91.67 0
#1 service 6 0 194.83 204.83 126.5 111.83
#1 service 4 0 211.9 221.9 133.57 51.9
#1 service 3 0 231.12 241.12 142.79 105.12
#1 service 7 0 264.46 274.46 166.13 56.46
#1 service 8 0 289.33 299.33 181.0 67.33
#1 service 10 0 314.09 324.09 195.76 140.09
#1 finish 0 0 334.09 334.09 205.76 94.09
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   28.33  334.09 205.76 626.83
