Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 15.81 25.81 15.81 0
#1 service 9 0 57.83 67.83 47.83 0
#1 service 7 0 69.83 79.83 49.83 0
#1 service 4 0 82.83 92.83 52.83 0
#1 service 1 0 122.83 132.83 82.83 0
#1 service 3 0 157.83 167.83 107.83 0
#1 service 6 0 179.01 189.01 119.01 0
#1 service 10 0 199.64 209.64 129.64 0
#1 service 8 0 215.96 225.96 135.96 1.96
#1 service 5 0 233.17 243.17 143.17 16.17
#1 finish 0 0 255.21 255.21 155.21 15.21
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  255.21 155.21 33.35
