Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 19.24 29.24 19.24 0
#1 service 6 0 45.27 55.27 35.27 0
#1 service 4 0 59.27 69.27 39.27 0
#1 service 5 0 74.27 84.27 44.27 0
#1 service 8 0 89.27 99.27 49.27 0
#1 service 7 0 101.27 111.27 51.27 0
#1 service 10 0 134.27 144.27 74.27 0
#1 service 3 0 159.4 169.4 89.4 0
#1 service 2 0 173.0 183.0 93.0 0
#1 service 1 0 191.55 201.55 101.55 0
#1 finish 0 0 235.09 235.09 135.09 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  235.09 135.09 0
