Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 146.66 236.66 146.66 0
#1 service 11 0 238.07 328.07 148.07 0
#1 service 8 0 331.68 421.68 151.68 0
#1 service 9 0 424.84 514.84 154.84 0
#1 service 7 0 515.84 605.84 155.84 0
#1 service 6 0 618.01 708.01 168.01 0
#1 service 5 0 713.66 803.66 173.66 0
#1 service 3 0 808.14 898.14 178.14 0
#1 service 12 0 908.33 998.33 188.33 0
#1 service 2 0 1054.7 1144.7 244.7 0
#1 service 4 0 1147.86 1237.86 247.86 362.86
#1 service 1 0 1240.69 1330.69 250.69 0
#1 finish 0 0 1525.18 1525.18 445.18 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1525.18 445.18 362.86
