Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 61.52 151.52 61.52 0
#1 service 5 0 232.33 322.33 142.33 29.33
#1 service 11 0 335.78 425.78 155.78 0
#1 service 8 0 448.46 538.46 178.46 113.46
#1 service 10 0 592.66 682.66 232.66 129.66
#1 service 4 0 755.46 845.46 305.46 228.46
#1 service 2 0 850.46 940.46 310.46 600.46
#1 service 1 0 943.46 1033.46 313.46 757.46
#1 service 3 0 1052.57 1142.57 332.57 827.57
#1 service 12 0 1194.18 1284.18 384.18 709.18
#1 service 7 0 1322.19 1412.19 422.19 1159.19
#1 service 9 0 1444.25 1534.25 454.25 1289.25
#1 finish 0 0 1630.86 1630.86 550.86 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1630.86 550.86 5844.02
