Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 83.68 173.68 83.68 0
#1 service 9 0 178.78 268.78 88.78 0
#1 service 10 0 271.94 361.94 91.94 0
#1 service 7 0 369.01 459.01 99.01 0
#1 service 4 0 460.01 550.01 100.01 0
#1 service 11 0 556.33 646.33 106.33 0
#1 service 5 0 650.58 740.58 110.58 0
#1 service 3 0 743.74 833.74 113.74 0
#1 service 2 0 842.8 932.8 122.8 0
#1 service 1 0 980.22 1070.22 170.22 0
#1 service 6 14.64 1102.36 1207.0 202.36 0
#1 service 12 0 1291.08 1381.08 286.44 0
#1 finish 0 0 1426.42 1426.42 331.78 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   14.64  1426.42 331.78 0
