Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 64.01 154.01 64.01 0
#1 service 8 0 162.07 252.07 72.07 0
#1 service 7 0 254.07 344.07 74.07 0
#1 service 5 0 345.48 435.48 75.48 0
#1 service 6 0 441.14 531.14 81.14 0
#1 service 4 0 534.3 624.3 84.3 0
#1 service 3 0 627.13 717.13 87.13 0
#1 service 1 0 719.37 809.37 89.37 0
#1 service 2 0 810.78 900.78 90.78 0
#1 service 9 0 909.33 999.33 99.33 0
#1 service 11 0 1002.49 1092.49 102.49 0
#1 service 12 0 1096.61 1186.61 106.61 0
#1 finish 0 0 1242.69 1242.69 162.69 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1242.69 162.69 0
