Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 130.38 220.38 130.38 0
#1 service 5 0 315.03 405.03 225.03 0
#1 service 2 0 405.03 495.03 225.03 0
#1 service 12 0 495.03 585.03 225.03 0
#1 service 7 0 585.03 675.03 225.03 0
#1 service 6 0 675.03 765.03 225.03 0
#1 service 10 0 765.03 855.03 225.03 0
#1 service 11 0 855.03 945.03 225.03 0
#1 service 3 0 945.03 1035.03 225.03 0
#1 service 8 0 1035.03 1125.03 225.03 0
#1 service 4 0 1125.03 1215.03 225.03 0
#1 service 9 0 1215.03 1305.03 225.03 0
#1 finish 0 0 1425.96 1425.96 345.96 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1425.96 345.96 0
