Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 12.65 22.65 12.65 0
#1 service 12 0 41.52 51.52 31.52 0
#1 service 9 0 62.7 72.7 42.7 0
#1 service 10 0 74.93 84.93 44.93 0
#1 service 8 0 86.35 96.35 46.35 0
#1 service 7 0 97.35 107.35 47.35 0
#1 service 6 0 109.58 119.58 49.58 0
#1 service 3 0 123.58 133.58 53.58 0
#1 service 5 0 140.86 150.86 60.86 0
#1 service 2 0 161.16 171.16 71.16 0
#1 service 1 0 196.65 206.65 96.65 0
#1 service 4 0 241.48 251.48 131.48 0
#1 finish 0 0 272.7 272.7 152.7 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  272.7 152.7 0
