Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 145.26 67.74 223.0 67.74 0
#1 service 3 0 239.28 249.28 84.02 59.28
#1 service 4 0 250.69 260.69 85.44 59.69
#1 service 1 0 262.69 272.69 87.44 148.69
#1 service 9 0 321.46 331.46 136.2 153.46
#1 service 10 32.05 371.95 414.0 176.7 0
#1 service 2 0 423.22 433.22 185.92 270.22
#1 service 7 0 480.64 490.64 233.34 348.64
#1 service 12 0 496.73 506.73 239.42 275.73
#1 service 6 0 515.33 525.33 248.03 397.33
#1 service 8 0 546.96 556.96 269.66 328.96
#1 service 11 0 578.5 588.5 291.2 311.5
#1 finish 0 0 638.75 638.75 341.45 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   177.3  638.75 341.45 2353.5
