Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 18.38 31.62 60.0 31.62 0
#1 service 8 10.84 63.16 84.0 34.79 0
#1 service 7 11.88 88.12 110.0 38.91 0
#1 service 6 0 118.0 128.0 46.91 58.0
#1 service 10 0 154.0 164.0 72.91 58.0
#1 service 5 0 188.08 198.08 96.99 102.08
#1 service 3 0 200.32 210.32 99.23 102.32
#1 service 1 0 212.56 222.56 101.46 102.56
#1 service 2 0 223.56 233.56 102.46 102.56
#1 service 4 0 234.97 244.97 103.88 101.97
#1 service 11 0 266.51 276.51 125.42 201.51
#1 finish 0 0 311.89 311.89 160.8 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   41.09  311.89 160.8 828.99
