Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 101.19 103.81 215.0 103.81 0
#1 service 7 0 221.71 231.71 110.52 78.71
#1 service 6 0 235.95 245.95 114.76 78.95
#1 service 5 0 251.61 261.61 120.42 78.61
#1 service 11 0 287.16 297.16 145.97 18.16
#1 service 8 0 324.09 334.09 172.9 118.09
#1 service 10 0 337.69 347.69 176.51 145.69
#1 service 9 0 354.76 364.76 183.58 180.76
#1 service 4 0 374.25 384.25 193.06 167.25
#1 service 3 0 386.49 396.49 195.3 154.49
#1 service 2 0 399.65 409.65 198.46 154.65
#1 finish 0 0 511.72 511.72 300.53 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   101.19  511.72 300.53 1175.36
