Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 41.31 58.69 110.0 58.69 0
#1 service 9 10.93 117.07 138.0 65.77 0
#1 service 3 0 210.56 220.56 138.33 30.56
#1 service 7 0 252.39 262.39 170.15 56.39
#1 service 1 0 308.87 318.87 216.64 155.87
#1 service 2 0 322.48 332.48 220.25 173.48
#1 service 4 0 371.6 381.6 259.36 244.6
#1 service 5 0 387.92 397.92 265.69 244.92
#1 service 6 0 402.92 412.92 270.69 234.92
#1 service 8 0 414.92 424.92 272.69 234.92
#1 service 10 0 427.92 437.92 275.69 207.92
#1 finish 0 0 519.41 519.41 357.18 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   52.23  519.41 357.18 1583.58
