Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 13.04 103.04 13.04 0
#1 service 5 0 105.27 195.27 15.27 0
#1 service 1 0 200.27 290.27 20.27 0
#1 service 2 0 291.69 381.69 21.69 0
#1 service 3 0 383.69 473.69 23.69 0
#1 service 4 0 477.93 567.93 27.93 0
#1 service 6 0 570.17 660.17 30.17 0
#1 service 8 0 689.01 779.01 59.01 0
#1 service 9 0 780.01 870.01 60.01 0
#1 service 10 0 872.25 962.25 62.25 0
#1 service 12 0 968.25 1058.25 68.25 0
#1 service 11 0 1085.16 1175.16 95.16 0
#1 finish 0 0 1193.18 1193.18 113.18 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1193.18 113.18 0
