Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 90.55 180.55 90.55 0
#1 service 11 0 181.97 271.97 91.97 0
#1 service 9 0 275.13 365.13 95.13 0
#1 service 8 0 367.13 457.13 97.13 0
#1 service 5 0 482.19 572.19 122.19 0
#1 service 3 0 576.31 666.31 126.31 0
#1 service 1 0 668.55 758.55 128.55 0
#1 service 2 0 760.55 850.55 130.55 0
#1 service 4 0 853.38 943.38 133.38 0
#1 service 7 152.46 946.54 1189.0 136.54 0
#1 service 6 0 1192.16 1282.16 139.7 0
#1 service 12 0 1312.77 1402.77 170.31 0
#1 finish 0 0 1489.86 1489.86 257.4 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   152.46  1489.86 257.4 0
