Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 48.05 58.05 48.05 0
#1 service 7 0 81.31 91.31 71.31 0
#1 service 4 0 105.63 115.63 85.63 0
#1 service 1 0 134.07 144.07 104.07 0
#1 service 3 260.93 149.07 420.0 109.07 0
#1 service 2 0 429.0 439.0 118.07 0
#1 service 9 0 453.87 463.87 132.93 0
#1 service 6 0 467.47 477.47 136.54 0
#1 service 5 0 480.3 490.3 139.37 0
#1 service 8 0 493.46 503.46 142.53 0
#1 service 10 0 510.17 520.17 149.24 0
#1 service 11 0 525.17 535.17 154.24 0
#1 finish 0 0 613.0 613.0 232.07 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   260.93  613.0 232.07 0
