Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 42.01 52.01 42.01 0
#1 service 4 0 64.82 74.82 54.82 0
#1 service 5 0 81.82 91.82 61.82 0
#1 service 6 0 92.82 102.82 62.82 0
#1 service 11 9.35 105.65 125.0 65.65 0
#1 service 7 0 128.0 138.0 68.65 0
#1 service 8 0 151.0 161.0 81.65 0
#1 service 1 0 164.61 174.61 85.25 0
#1 service 10 20.21 185.79 216.0 96.43 0
#1 service 2 0 230.04 240.04 110.47 143.04
#1 service 3 0 243.64 253.64 114.07 131.64
#1 service 9 0 262.86 272.86 123.29 136.86
#1 finish 0 0 328.03 328.03 178.47 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   29.57  328.03 178.47 411.54
