Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 53.76 63.76 53.76 0
#1 service 9 0 67.88 77.88 57.88 0
#1 service 8 30.88 80.12 121.0 60.12 0
#1 service 7 0 122.41 132.41 61.53 0
#1 service 6 0 135.58 145.58 64.69 0
#1 service 4 0 156.62 166.62 75.74 0
#1 service 1 405.99 172.01 588.0 81.12 0
#1 service 2 0 590.24 600.24 83.36 0
#1 service 3 0 602.24 612.24 85.36 0
#1 service 5 0 627.76 637.76 100.89 0
#1 service 11 0 641.88 651.88 105.01 464.88
#1 finish 0 0 712.71 712.71 165.84 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   436.88  712.71 165.84 464.88
