Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 98.35 108.35 98.35 0
#1 service 7 260.61 121.39 392.0 111.39 0
#1 service 1 0 405.6 415.6 124.99 160.6
#1 service 2 0 418.76 428.76 128.15 186.76
#1 service 3 0 433.76 443.76 133.15 0
#1 service 4 0 445.76 455.76 135.15 303.76
#1 service 5 0 458.93 468.93 138.32 0
#1 service 10 0 503.64 513.64 173.03 0
#1 service 11 0 515.64 525.64 175.03 0
#1 service 9 147.32 574.68 732.0 224.07 0
#1 service 8 0 737.66 747.66 229.73 0
#1 finish 0 0 842.02 842.02 324.09 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   407.93  842.02 324.09 651.13
