Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 157.85 84.15 252.0 84.15 0
#1 service 6 28.75 292.25 331.0 124.4 0
#1 service 9 0 346.03 356.03 139.44 0
#1 service 7 137.81 406.19 554.0 189.6 0
#1 service 1 0 577.32 587.32 212.92 195.32
#1 service 2 0 606.43 616.43 232.03 349.43
#1 service 5 0 622.83 632.83 238.43 405.83
#1 service 11 0 640.11 650.11 245.71 441.11
#1 service 4 0 680.38 690.38 275.97 321.38
#1 service 10 0 748.79 758.79 334.39 313.79
#1 service 8 0 802.79 812.79 378.39 390.79
#1 finish 0 0 901.32 901.32 466.91 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   324.4  901.32 466.91 2417.65
