Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 51.42 61.42 51.42 0
#1 service 10 428.93 124.07 563.0 114.07 0
#1 service 2 0 602.82 612.82 153.89 0
#1 service 8 172.47 731.53 914.0 272.6 0
#1 service 11 0 950.69 960.69 309.28 0
#1 service 9 0 971.87 981.87 320.46 0
#1 service 5 0 1005.21 1015.21 343.81 0
#1 service 6 0 1024.7 1034.7 353.3 83.7
#1 service 7 0 1048.63 1058.63 367.22 59.63
#1 service 3 0 1084.71 1094.71 393.3 115.71
#1 service 4 12.49 1115.51 1138.0 414.11 0
#1 finish 0 0 1176.83 1176.83 452.94 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   613.89  1176.83 452.94 259.03
