Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 102.11 112.11 102.11 0
#1 service 9 0 129.11 139.11 119.11 0
#1 service 10 0 176.32 186.32 156.32 0
#1 service 6 0 218.57 228.57 188.57 0
#1 service 3 0 230.57 240.57 190.57 0
#1 service 2 0 242.57 252.57 192.57 0
#1 service 1 0 256.7 266.7 196.7 0
#1 service 4 0 273.98 283.98 203.98 0
#1 service 8 0 300.25 310.25 220.25 0
#1 service 7 0 330.85 340.85 240.85 0
#1 service 5 0 343.08 353.08 243.08 0
#1 finish 0 0 484.12 484.12 374.12 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  484.12 374.12 0
