Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 96.8 106.8 96.8 0
#1 service 11 0 140.81 150.81 130.81 0
#1 service 7 0 158.88 168.88 138.88 0
#1 service 5 0 196.68 206.68 166.68 0
#1 service 4 0 216.68 226.68 176.68 0
#1 service 6 0 260.22 270.22 210.22 0
#1 service 8 451.36 284.64 746.0 224.64 0
#1 service 1 0 774.64 784.64 253.28 0
#1 service 2 0 810.94 820.94 279.58 0
#1 service 3 0 842.13 852.13 300.77 0
#1 service 9 0 888.26 898.26 336.9 0
#1 finish 0 0 1002.27 1002.27 440.91 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   451.36  1002.27 440.91 0
