Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 97.64 107.64 97.64 0
#1 service 1 0 120.68 130.68 110.68 0
#1 service 4 0 136.76 146.76 116.76 0
#1 service 3 0 153.16 163.16 123.16 0
#1 service 2 0 164.16 174.16 124.16 0
#1 service 7 583.4 183.6 777.0 133.6 0
#1 service 10 0 819.15 829.15 175.75 0
#1 service 9 31.24 862.76 904.0 209.35 0
#1 service 11 0 921.09 931.09 226.44 84.09
#1 service 6 0 948.12 958.12 243.47 0
#1 service 8 0 968.56 978.56 253.91 0
#1 finish 0 0 1074.77 1074.77 350.12 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   614.65  1074.77 350.12 84.09
