Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 54.82 64.82 54.82 0
#1 service 11 0 66.82 76.82 56.82 0
#1 service 12 0 81.82 91.82 61.82 0
#1 service 1 0 120.28 130.28 90.28 0
#1 service 2 0 135.66 145.66 95.66 0
#1 service 3 0 147.9 157.9 97.9 0
#1 service 4 0 161.06 171.06 101.06 0
#1 service 8 0 181.11 191.11 111.11 0
#1 service 9 1182.89 196.11 1389.0 116.11 0
#1 service 6 0 1397.6 1407.6 124.71 0
#1 service 7 0 1409.84 1419.84 126.95 0
#1 service 5 0 1427.65 1437.65 134.76 0
#1 finish 0 0 1468.01 1468.01 165.12 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1182.89  1468.01 165.12 0
