Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 155.08 165.08 155.08 0
#1 service 4 0 505.12 515.12 495.12 0
#1 service 11 0 515.12 525.12 495.12 0
#1 service 5 0 525.12 535.12 495.12 0
#1 service 12 0 535.12 545.12 495.12 0
#1 service 7 0 545.12 555.12 495.12 0
#1 service 8 0 555.12 565.12 495.12 0
#1 service 2 0 565.12 575.12 495.12 0
#1 service 9 0 575.12 585.12 495.12 0
#1 service 10 0 585.12 595.12 495.12 0
#1 service 6 0 595.12 605.12 495.12 0
#1 service 3 0 605.12 615.12 495.12 0
#1 finish 0 0 819.14 819.14 699.14 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  819.14 699.14 0
