Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 107.07 117.07 107.07 0
#1 service 9 0 118.07 128.07 108.07 0
#1 service 8 0 130.07 140.07 110.07 0
#1 service 11 0 144.07 154.07 114.07 0
#1 service 5 0 169.31 179.31 129.31 0
#1 service 12 0 192.91 202.91 142.91 0
#1 service 3 0 218.94 228.94 158.94 0
#1 service 6 0 258.01 268.01 188.01 0
#1 service 4 0 270.24 280.24 190.24 0
#1 service 7 0 286.95 296.95 196.95 0
#1 service 2 0 310.11 320.11 210.11 0
#1 service 1 0 343.87 353.87 233.87 0
#1 finish 0 0 479.42 479.42 359.42 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  479.42 359.42 0
