Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 654.22 125.78 790.0 125.78 0
#1 service 5 0 795.0 805.0 130.78 0
#1 service 10 0 828.85 838.85 154.64 268.85
#1 service 4 0 847.1 857.1 162.88 92.1
#1 service 12 0 871.14 881.14 176.92 84.14
#1 service 7 0 921.14 931.14 216.92 0
#1 service 8 0 932.55 942.55 218.33 407.55
#1 service 2 0 960.99 970.99 236.77 268.99
#1 service 3 0 994.84 1004.84 260.62 299.84
#1 service 1 0 1048.89 1058.89 304.67 342.89
#1 service 9 0 1076.09 1086.09 321.87 0
#1 service 11 0 1091.48 1101.48 327.26 0
#1 finish 0 0 1215.76 1215.76 441.54 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   654.22  1215.76 441.54 1764.36
