Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 208.39 218.39 208.39 0
#1 service 5 0 238.31 248.31 228.31 0
#1 service 9 754.53 251.47 1016.0 231.47 0
#1 service 7 0 1019.16 1029.16 234.64 0
#1 service 8 0 1032.77 1042.77 238.24 0
#1 service 4 0 1049.09 1059.09 244.57 0
#1 service 3 0 1060.09 1070.09 245.57 0
#1 service 2 0 1071.51 1081.51 246.98 0
#1 service 1 0 1119.59 1129.59 285.06 0
#1 service 6 0 1135.67 1145.67 291.14 300.67
#1 service 10 0 1206.5 1216.5 351.97 0
#1 service 12 0 1237.76 1247.76 373.23 0
#1 finish 0 0 1424.0 1424.0 549.47 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   754.53  1424.0 549.47 300.67
