Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 70.21 80.21 70.21 0
#1 service 11 0 96.98 106.98 86.98 0
#1 service 3 0 152.15 162.15 132.15 1.15
#1 service 8 81.14 168.86 260.0 138.86 0
#1 service 6 0 261.41 271.41 140.28 15.41
#1 service 5 0 273.65 283.65 142.51 39.65
#1 service 4 0 287.77 297.77 146.64 67.77
#1 service 2 0 301.9 311.9 150.76 105.9
#1 service 7 0 336.98 346.98 175.84 157.98
#1 service 10 0 356.2 366.2 185.06 75.2
#1 service 1 0 402.43 412.43 221.29 234.43
#1 service 9 0 470.95 480.95 279.82 287.95
#1 finish 0 0 603.34 603.34 402.2 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   81.14  603.34 402.2 985.45
