Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 147.41 157.41 147.41 0
#1 service 6 71.23 207.77 289.0 197.77 0
#1 service 7 0 290.0 300.0 198.77 0
#1 service 11 0 308.06 318.06 206.83 64.06
#1 service 9 0 325.27 335.27 214.04 63.27
#1 service 12 0 349.42 359.42 228.19 55.42
#1 service 8 0 377.14 387.14 245.91 98.14
#1 service 3 128.31 419.69 558.0 278.46 0
#1 service 2 191.4 576.6 778.0 297.06 0
#1 service 10 0 791.34 801.34 310.41 552.34
#1 service 4 0 847.34 857.34 356.41 25.34
#1 service 5 0 972.32 982.32 471.38 0
#1 finish 0 0 1149.49 1149.49 638.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   390.94  1149.49 638.55 858.57
