Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 93.81 96.19 200.0 96.19 0
#1 service 10 0 208.06 218.06 104.25 33.06
#1 service 6 0 282.02 292.02 168.2 3.02
#1 service 3 0 320.18 330.18 196.36 0
#1 service 2 0 334.65 344.65 200.84 16.65
#1 service 1 0 346.88 356.88 203.07 40.88
#1 service 5 0 363.88 373.88 210.07 120.88
#1 service 4 0 378.01 388.01 214.19 103.01
#1 service 7 0 428.45 438.45 254.64 216.45
#1 service 8 0 482.45 492.45 298.64 140.45
#1 service 11 0 533.45 543.45 339.64 359.45
#1 service 12 0 551.45 561.45 347.64 359.45
#1 finish 0 0 651.7 651.7 437.89 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   93.81  651.7 437.89 1393.32
