Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 199.12 209.12 199.12 0
#1 service 5 0 229.12 239.12 219.12 0
#1 service 10 0 258.85 268.85 238.85 0
#1 service 11 0 270.85 280.85 240.85 0
#1 service 6 0 287.92 297.92 247.92 0
#1 service 12 0 336.34 346.34 286.34 0
#1 service 9 0 350.46 360.46 290.46 0
#1 service 8 0 363.62 373.62 293.62 0
#1 service 7 732.01 385.99 1128.0 305.99 0
#1 service 4 0 1134.32 1144.32 312.32 0
#1 service 2 0 1159.19 1169.19 327.18 0
#1 service 1 0 1183.75 1193.75 341.74 0
#1 finish 0 0 1384.75 1384.75 532.74 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   732.01  1384.75 532.74 0
