Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 475.73 156.27 642.0 156.27 0
#1 service 11 0 682.2 692.2 196.47 12.2
#1 service 12 0 715.97 725.97 220.24 0
#1 service 8 0 738.5 748.5 232.77 207.5
#1 service 6 0 752.1 762.1 236.38 22.1
#1 service 9 0 767.1 777.1 241.38 257.1
#1 service 7 0 819.16 829.16 283.44 414.16
#1 service 4 0 842.58 852.58 296.85 239.58
#1 service 2 0 870.3 880.3 314.57 226.3
#1 service 1 0 893.9 903.9 328.17 243.9
#1 service 3 0 920.55 930.55 344.82 207.55
#1 service 5 0 955.63 965.63 369.9 93.63
#1 finish 0 0 1153.79 1153.79 558.06 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   475.73  1153.79 558.06 1924.03
