Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 16.0 106.0 16.0 0
#1 service 4 146.17 108.83 345.0 18.83 0
#1 service 10 0 348.61 438.61 22.43 0
#1 service 9 6.39 441.61 538.0 25.43 0
#1 service 6 0 541.16 631.16 28.6 0
#1 service 8 0 633.4 723.4 30.83 0
#1 service 2 1.37 725.63 817.0 33.07 0
#1 service 7 0 820.0 910.0 36.07 0
#1 service 1 0 913.61 1003.61 39.67 0
#1 service 3 0 1004.61 1094.61 40.67 0
#1 finish 0 0 1109.74 1109.74 55.81 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   153.93  1109.74 55.81 0
