Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 18.03 108.03 18.03 0
#1 service 6 0 110.03 200.03 20.03 0
#1 service 9 0 203.03 293.03 23.03 0
#1 service 8 0 296.19 386.19 26.19 0
#1 service 7 0 389.02 479.02 29.02 0
#1 service 5 0 481.02 571.02 31.02 0
#1 service 4 0 573.02 663.02 33.02 0
#1 service 2 0 666.02 756.02 36.02 0
#1 service 10 0 773.74 863.74 53.74 0
#1 service 1 0 885.67 975.67 75.67 0
#1 finish 0 0 992.22 992.22 92.22 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  992.22 92.22 0
