Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 16.55 106.55 16.55 0
#1 service 9 0 110.16 200.16 20.16 0
#1 service 5 0 202.16 292.16 22.16 0
#1 service 1 0 295.16 385.16 25.16 0
#1 service 2 0 387.16 477.16 27.16 0
#1 service 3 0 479.16 569.16 29.16 0
#1 service 10 0 572.16 662.16 32.16 0
#1 service 7 0 664.39 754.39 34.39 0
#1 service 6 0 758.0 848.0 38.0 0
#1 service 4 0 850.0 940.0 40.0 0
#1 finish 0 0 958.03 958.03 58.03 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  958.03 58.03 0
