Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 59.5 25.5 175.0 25.5 0
#1 service 3 0 198.43 288.43 48.93 121.43
#1 service 1 0 294.26 384.26 54.76 0
#1 service 2 0 387.26 477.26 57.76 0
#1 service 5 0 508.58 598.58 89.08 161.58
#1 service 7 0 608.78 698.78 99.28 450.78
#1 service 4 0 716.81 806.81 117.3 304.81
#1 service 10 0 811.91 901.91 122.4 0
#1 service 8 0 920.7 1010.7 141.19 696.7
#1 service 6 0 1031.31 1121.31 161.81 707.31
#1 finish 0 0 1139.42 1139.42 179.92 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   59.5  1139.42 179.92 2442.61
