Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 107.0 117.0 107.0 0
#1 service 11 20.7 127.3 158.0 117.3 0
#1 service 9 33.76 162.24 206.0 121.54 0
#1 service 8 0 214.06 224.06 129.61 0
#1 service 5 0 270.07 280.07 175.62 0
#1 service 1 20.51 333.49 364.0 229.03 0
#1 service 2 28.38 384.62 423.0 249.65 0
#1 service 4 0 479.14 489.14 305.79 0
#1 service 7 0 526.48 536.48 343.12 0
#1 service 10 73.67 546.33 630.0 352.97 0
#1 service 6 6.76 663.24 680.0 386.21 0
#1 service 3 95.47 726.53 832.0 432.74 0
#1 finish 0 0 1006.66 1006.66 607.4 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   279.26  1006.66 607.4 0
