Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 107.07 117.07 107.07 0
#1 service 3 317.12 134.88 462.0 124.88 0
#1 service 2 0 474.04 484.04 136.92 0
#1 service 11 0 511.5 521.5 164.38 0
#1 service 12 49.98 542.02 602.0 184.9 0
#1 service 1 139.07 628.93 778.0 211.82 0
#1 service 6 0 800.67 810.67 234.5 74.67
#1 service 7 0 818.92 828.92 242.74 319.92
#1 service 9 0 837.16 847.16 250.99 0
#1 service 5 0 852.82 862.82 256.64 0
#1 service 10 0 889.75 899.75 283.57 671.75
#1 service 4 0 915.37 925.37 299.19 23.37
#1 finish 0 0 1031.67 1031.67 405.49 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   506.18  1031.67 405.49 1089.7
