Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 107.04 117.04 107.04 0
#1 service 8 0 129.08 139.08 119.08 0
#1 service 7 105.92 140.08 256.0 120.08 0
#1 service 3 0 270.32 280.32 134.4 0
#1 service 6 0 295.32 305.32 149.4 0
#1 service 10 200.68 330.32 541.0 174.4 0
#1 service 1 0 569.79 579.79 203.19 0
#1 service 12 0 610.16 620.16 233.56 0
#1 service 11 0 639.37 649.37 252.77 0
#1 service 2 4.31 677.69 692.0 281.09 0
#1 service 5 161.76 711.24 883.0 300.32 0
#1 service 9 0 904.59 914.59 321.91 0
#1 finish 0 0 1014.83 1014.83 422.15 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   472.68  1014.83 422.15 0
