Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 178.06 188.06 178.06 0
#1 service 9 0 206.5 216.5 196.5 0
#1 service 7 0 228.5 238.5 208.5 0
#1 service 6 146.65 258.35 415.0 228.35 0
#1 service 1 0 429.04 439.04 242.38 0
#1 service 3 0 450.22 460.22 253.56 0
#1 service 2 88.96 463.04 562.0 256.39 0
#1 service 11 0 584.02 594.02 278.41 0
#1 service 10 0 613.72 623.72 298.11 330.72
#1 service 8 0 630.93 640.93 305.32 155.93
#1 service 5 64.95 658.05 733.0 322.44 0
#1 service 4 0 738.83 748.83 328.27 0
#1 finish 0 0 934.52 934.52 513.96 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   300.56  934.52 513.96 486.65
