Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 35.06 45.06 35.06 0
#1 service 3 0 58.99 68.99 48.99 0
#1 service 8 0 78.42 88.42 58.42 0
#1 service 4 0 98.32 108.32 68.32 0
#1 service 1 0 123.45 133.45 83.45 0
#1 service 2 0 137.06 147.06 87.06 0
#1 service 5 0 162.06 172.06 102.06 0
#1 service 7 0 188.21 198.21 118.21 62.21
#1 service 6 0 206.28 216.28 126.28 0
#1 service 10 0 222.6 232.6 132.6 62.6
#1 finish 0 0 250.63 250.63 150.63 10.63
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  250.63 150.63 135.44
