Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 14.76 24.76 14.76 0
#1 service 6 12.97 40.03 63.0 30.03 0
#1 service 10 0 71.06 81.06 38.09 0
#1 service 5 0 92.77 102.77 49.8 0
#1 service 7 0 121.45 131.45 68.48 32.45
#1 service 4 0 147.07 157.07 84.1 26.07
#1 service 2 0 166.01 176.01 93.04 69.01
#1 service 9 0 200.34 210.34 117.37 133.34
#1 service 1 0 242.3 252.3 149.33 171.3
#1 service 3 0 264.95 274.95 161.98 223.95
#1 finish 0 0 286.13 286.13 173.16 46.13
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   12.97  286.13 173.16 702.25
