Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 26.93 36.93 26.93 0
#1 service 5 0 45.98 55.98 35.98 0
#1 service 1 0 67.69 77.69 47.69 0
#1 service 7 0 92.69 102.69 62.69 0
#1 service 2 0 113.87 123.87 73.87 0
#1 service 3 0 133.87 143.87 83.87 0
#1 service 8 0 156.9 166.9 96.9 0
#1 service 6 0 178.08 188.08 108.08 0
#1 service 10 0 198.72 208.72 118.72 18.72
#1 service 4 0 225.98 235.98 135.98 54.98
#1 finish 0 0 272.03 272.03 172.03 32.03
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  272.03 172.03 105.73
