Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 32.39 42.39 32.39 0
#1 service 2 0 45.39 55.39 35.39 0
#1 service 8 0 70.69 80.69 50.69 0
#1 service 10 2.1 87.9 100.0 57.9 0
#1 service 1 0 112.53 122.53 70.43 0
#1 service 4 0 127.92 137.92 75.81 0
#1 service 3 6.08 142.92 159.0 80.81 0
#1 service 9 0 164.39 174.39 86.2 76.39
#1 service 6 0 180.22 190.22 92.03 8.22
#1 service 7 0 197.29 207.29 99.1 48.29
#1 finish 0 0 238.91 238.91 130.72 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   8.19  238.91 130.72 132.89
