Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 12.04 22.04 12.04 0
#1 service 6 0 30.1 40.1 20.1 0
#1 service 4 4.76 62.24 77.0 42.24 0
#1 service 8 0 99.09 109.09 64.33 0
#1 service 2 0 118.03 128.03 73.27 0
#1 service 1 0 146.47 156.47 91.71 0
#1 service 3 0 177.09 187.09 112.33 0
#1 service 5 0 200.69 210.69 125.93 0
#1 service 10 0 222.77 232.77 138.01 0
#1 service 7 0 250.04 260.04 155.28 129.04
#1 finish 0 0 280.04 280.04 175.28 40.04
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   4.76  280.04 175.28 169.07
