Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 65.06 62.94 218.0 62.94 0
#1 service 7 0 220.24 310.24 65.17 0
#1 service 9 0 313.4 403.4 68.33 0
#1 service 8 0 404.4 494.4 69.33 0
#1 service 11 6.57 509.43 606.0 84.37 0
#1 service 12 0 608.83 698.83 87.2 0
#1 service 10 0 716.86 806.86 105.22 0
#1 service 6 0 811.33 901.33 109.7 0
#1 service 2 0 906.71 996.71 115.08 0
#1 service 3 0 999.88 1089.88 118.24 0
#1 service 1 0 1093.88 1183.88 122.24 0
#1 service 5 0 1186.88 1276.88 125.24 0
#1 finish 0 0 1337.83 1337.83 186.2 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   71.63  1337.83 186.2 0
