Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 86.83 176.83 86.83 0
#1 service 6 0 182.92 272.92 92.92 0
#1 service 5 0 275.15 365.15 95.15 0
#1 service 2 0 368.76 458.76 98.76 0
#1 service 7 0 469.94 559.94 109.94 0
#1 service 10 0 570.57 660.57 120.57 0
#1 service 11 0 665.95 755.95 125.95 0
#1 service 12 0 758.95 848.95 128.95 0
#1 service 3 0 856.16 946.16 136.16 0
#1 service 1 0 953.44 1043.44 143.44 0
#1 service 4 0 1051.69 1141.69 151.69 0
#1 service 9 0 1146.69 1236.69 156.69 0
#1 finish 0 0 1319.5 1319.5 239.5 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1319.5 239.5 0
