Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 70.21 160.21 70.21 0
#1 service 9 0 182.69 272.69 92.69 0
#1 service 6 0 277.16 367.16 97.16 0
#1 service 2 0 370.16 460.16 100.16 0
#1 service 5 0 463.32 553.32 103.32 0
#1 service 4 0 554.32 644.32 104.32 0
#1 service 1 0 647.32 737.32 107.32 0
#1 service 3 0 740.32 830.32 110.32 0
#1 service 8 0 836.65 926.65 116.65 0
#1 service 10 0 928.88 1018.88 118.88 0
#1 service 7 0 1021.71 1111.71 121.71 874.71
#1 service 11 0 1127.01 1217.01 137.01 0
#1 finish 0 0 1294.21 1294.21 214.21 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1294.21 214.21 874.71
