Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 70.21 160.21 70.21 0
#1 service 11 0 167.29 257.29 77.29 0
#1 service 1 0 270.32 360.32 90.32 0
#1 service 2 0 363.15 453.15 93.15 216.15
#1 service 4 0 459.86 549.86 99.86 0
#1 service 7 0 552.86 642.86 102.86 0
#1 service 9 0 645.86 735.86 105.86 0
#1 service 10 0 736.86 826.86 106.86 0
#1 service 8 0 830.02 920.02 110.02 0
#1 service 5 0 923.02 1013.02 113.02 0
#1 service 6 0 1017.49 1107.49 117.49 0
#1 service 12 0 1113.82 1203.82 123.82 239.82
#1 finish 0 0 1289.45 1289.45 209.45 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1289.45 209.45 455.97
