Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 24.19 114.19 24.19 0
#1 service 11 0 116.42 206.42 26.42 0
#1 service 10 0 208.42 298.42 28.42 0
#1 service 6 0 301.59 391.59 31.59 0
#1 service 7 0 393.82 483.82 33.82 0
#1 service 4 0 504.04 594.04 54.04 0
#1 service 3 0 596.04 686.04 56.04 0
#1 service 2 0 690.17 780.17 60.17 0
#1 service 1 0 782.17 872.17 62.17 0
#1 service 8 0 887.2 977.2 77.2 0
#1 service 5 0 978.62 1068.62 78.62 823.62
#1 service 9 0 1071.62 1161.62 81.62 0
#1 finish 0 0 1189.9 1189.9 109.9 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1189.9 109.9 823.62
