Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 30.81 40.81 30.81 0
#1 service 2 0 48.09 58.09 38.09 0
#1 service 1 0 61.69 71.69 41.69 0
#1 service 3 0 73.69 83.69 43.69 0
#1 service 6 0.24 90.76 101.0 50.76 0
#1 service 7 35.0 106.0 151.0 55.76 0
#1 service 4 0 153.0 163.0 57.76 0
#1 service 8 0 168.0 178.0 62.76 43.0
#1 service 9 0 181.0 191.0 65.76 0
#1 service 10 0 202.4 212.4 77.16 83.4
#1 finish 0 0 250.87 250.87 115.64 10.87
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   35.24  250.87 115.64 137.27
