Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 15.81 25.81 15.81 0
#1 service 1 0 43.84 53.84 33.84 0
#1 service 7 0 58.84 68.84 38.84 0
#1 service 6 4.16 70.84 85.0 40.84 0
#1 service 4 0 92.28 102.28 48.12 0
#1 service 9 0 109.9 119.9 55.74 0
#1 service 3 0 129.8 139.8 65.63 0
#1 service 10 0 145.63 155.63 71.47 30.63
#1 service 2 0 160.63 170.63 76.47 0
#1 service 8 0 195.63 205.63 101.47 0
#1 finish 0 0 223.65 223.65 119.49 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   4.16  223.65 119.49 30.63
