Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 35.06 45.06 35.06 0
#1 service 9 9.17 55.83 75.0 45.83 0
#1 service 6 6.8 85.2 102.0 56.03 0
#1 service 1 0 105.61 115.61 59.63 0
#1 service 2 0 117.61 127.61 61.63 0
#1 service 8 0 132.99 142.99 67.02 0
#1 service 5 0 144.99 154.99 69.02 0
#1 service 7 0 156.99 166.99 71.02 0
#1 service 10 0 171.99 181.99 76.02 0
#1 service 4 0 192.43 202.43 86.46 0
#1 finish 0 0 237.49 237.49 121.51 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   15.97  237.49 121.51 0
