Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 11.18 21.18 11.18 0
#1 service 7 0 36.18 46.18 26.18 0
#1 service 4 0 55.24 65.24 35.24 0
#1 service 8 3.7 73.3 87.0 43.3 0
#1 service 2 0 98.7 108.7 55.0 0
#1 service 1 0 116.77 126.77 63.06 33.77
#1 service 3 0 133.84 143.84 70.14 0
#1 service 5 0 153.06 163.06 79.36 0
#1 service 10 17.28 174.72 202.0 91.02 0
#1 service 9 0 248.52 258.52 137.54 71.52
#1 finish 0 0 311.0 311.0 190.01 71.0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   20.98  311.0 190.01 176.28
