Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 25.5 35.5 25.5 0
#1 service 8 0 71.55 81.55 61.55 0
#1 service 10 0 86.55 96.55 66.55 0
#1 service 5 0 103.55 113.55 73.55 0
#1 service 9 0 117.55 127.55 77.55 0
#1 service 4 0 132.94 142.94 82.94 0
#1 service 3 0 144.94 154.94 84.94 0
#1 service 2 0 157.94 167.94 87.94 0
#1 service 6 0 173.32 183.32 93.32 0
#1 service 7 0 188.71 198.71 98.71 107.71
#1 finish 0 0 250.18 250.18 150.18 10.18
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  250.18 150.18 117.89
