Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 31.78 9.22 51.0 9.22 0
#1 service 10 0 75.04 85.04 33.26 0
#1 service 7 0 96.04 106.04 44.26 0
#1 service 9 0 113.25 123.25 51.47 0
#1 service 3 0 136.25 146.25 64.47 0
#1 service 1 0 173.18 183.18 91.4 0
#1 service 5 0 202.05 212.05 110.27 0
#1 service 6 0 222.34 232.34 120.56 52.34
#1 service 2 0 238.67 248.67 126.89 141.67
#1 service 8 0 257.61 267.61 135.83 136.61
#1 finish 0 0 287.61 287.61 155.83 47.61
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   31.78  287.61 155.83 378.23
