Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 71.58 105.42 187.0 105.42 0
#1 service 2 0 202.65 212.65 121.07 0
#1 service 5 0 234.79 244.79 143.21 30.79
#1 service 6 0 245.79 255.79 144.21 52.79
#1 service 8 0 257.79 267.79 146.21 30.79
#1 service 9 0 272.79 282.79 151.21 93.79
#1 service 10 0 313.2 323.2 181.62 44.2
#1 service 11 0 346.03 356.03 204.45 142.03
#1 service 7 0 384.82 394.82 233.24 236.82
#1 service 3 0 409.14 419.14 247.56 211.14
#1 service 4 0 424.14 434.14 252.56 189.14
#1 finish 0 0 537.95 537.95 356.37 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   71.58  537.95 356.37 1031.48
