Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 70.21 80.21 70.21 0
#1 service 4 0 135.3 145.3 125.3 0
#1 service 9 0 155.93 165.93 135.93 0
#1 service 10 0 166.93 176.93 136.93 0
#1 service 7 0 181.4 191.4 141.4 0
#1 service 5 0 194.4 204.4 144.4 0
#1 service 6 0 209.4 219.4 149.4 0
#1 service 8 208.86 351.14 570.0 281.14 0
#1 service 2 151.0 585.0 746.0 296.14 0
#1 service 1 0 773.02 783.02 323.16 0
#1 service 11 0 824.61 834.61 364.76 221.61
#1 finish 0 0 938.92 938.92 469.06 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   359.86  938.92 469.06 221.61
