Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 112.95 122.95 112.95 0
#1 service 4 0 127.95 137.95 117.95 0
#1 service 9 0 158.34 168.34 138.34 0
#1 service 10 0 182.66 192.66 152.66 0
#1 service 5 0 221.87 231.87 181.87 0
#1 service 3 0 237.87 247.87 187.87 0
#1 service 7 0 255.08 265.08 195.08 0
#1 service 2 0 274.08 284.08 204.08 4.08
#1 service 1 0 287.24 297.24 207.24 71.24
#1 service 6 0 315.04 325.04 225.04 0
#1 service 12 0 343.07 353.07 243.07 0
#1 service 11 0 373.69 383.69 263.69 106.69
#1 finish 0 0 477.37 477.37 357.37 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  477.37 357.37 182.01
