Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 424.94 107.06 542.0 107.06 0
#1 service 6 0 596.82 606.82 161.87 233.82
#1 service 4 0 606.82 616.82 161.87 243.82
#1 service 5 0 616.82 626.82 161.87 253.82
#1 service 9 0 626.82 636.82 161.87 263.82
#1 service 3 0 636.82 646.82 161.87 273.82
#1 service 2 0 646.82 656.82 161.87 283.82
#1 service 12 0 656.82 666.82 161.87 293.82
#1 service 8 0 666.82 676.82 161.87 303.82
#1 service 10 0 676.82 686.82 161.87 313.82
#1 service 7 0 686.82 696.82 161.87 323.82
#1 service 11 0 696.82 706.82 161.87 333.82
#1 finish 0 0 858.36 858.36 313.41 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   424.94  858.36 313.41 3122.0
