Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 733.2 36.8 780.0 36.8 0
#1 service 4 0 793.42 803.42 50.21 0
#1 service 2 0 819.07 829.07 65.87 16.07
#1 service 1 0 834.17 844.17 70.96 16.17
#1 service 3 0 851.45 861.45 78.24 45.45
#1 service 6 0 882.47 892.47 99.27 92.47
#1 service 8 0 908.75 918.75 115.55 133.75
#1 service 5 0 959.57 969.57 156.36 178.57
#1 service 9 0 997.89 1007.89 184.68 139.89
#1 service 10 0 1028.5 1038.5 205.3 139.5
#1 service 7 0 1039.92 1049.92 206.71 205.92
#1 service 12 0 1060.55 1070.55 217.34 262.55
#1 finish 0 0 1093.63 1093.63 240.43 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   733.2  1093.63 240.43 1230.33
