Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 411.95 149.05 571.0 149.05 0
#1 service 6 0 592.59 602.59 170.64 5.59
#1 service 2 0 614.79 624.79 182.85 28.79
#1 service 11 0 627.03 637.03 185.08 127.03
#1 service 1 43.95 657.05 711.0 205.11 0
#1 service 10 0 725.87 735.87 219.97 241.87
#1 service 5 0 813.8 823.8 297.9 22.8
#1 service 3 0 833.99 843.99 308.1 33.99
#1 service 7 0 875.01 885.01 339.12 40.01
#1 service 9 0 935.23 945.23 389.34 125.23
#1 service 4 0 1002.08 1012.08 446.19 338.08
#1 service 12 0 1054.19 1064.19 488.3 39.19
#1 finish 0 0 1152.26 1152.26 576.37 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   455.89  1152.26 576.37 1002.57
